https://github.com/tathougies/hos,The functional Haskell kernel
https://github.com/sandboxnu/searchneu,"Search over Classes, Professors and Employees at NEU!"
https://github.com/facebook/Haxl,"A Haskell library that simplifies access to remote data, such as databases or web-based services. "
https://github.com/idris-lang/Idris-dev,A Dependently Typed Functional Programming Language
https://github.com/probmods/webppl,Probabilistic programming for the web
https://github.com/atom/node-spellchecker,SpellChecker Node Module
https://github.com/legesher/legesher-translations,Home of all the translations for spoken languages into programming language
https://github.com/hasura/graphql-engine,"Blazing fast, instant realtime GraphQL APIs on Postgres with fine grained access control, also trigger webhooks on database events."
https://github.com/takikawa/drracket-vim-tool,Vim-like editing for DrRacket
https://github.com/LeifAndersen/nanopasstutorial,
https://github.com/bennn/zordoz,Manipulating racket bytecode
https://github.com/pyca/bcrypt,Modern(-ish) password hashing for your software and your servers
https://github.com/vasilisp/inez,A Constraint Solver
https://github.com/aalhour/Assembler.hack,:pager: 16-bit machine code assembler for the Hack Assembly Language (nand2tetris)
https://github.com/chr15m/flk,A LISP that runs wherever Bash is
https://github.com/markledwich2/Recfluence,An analysis of YouTube's political influence through recommendations. 
https://github.com/orhun/pkgtop,Interactive package manager and resource monitor designed for the GNU/Linux.
https://github.com/vyzo/gerbil,Gerbil Scheme
https://github.com/jwiegley/category-theory,An axiom-free formalization of category theory in Coq for personal study and practical work
https://github.com/gallais/generic-syntax,"A Scope-and-Type Safe Universe of Syntaxes with Binding, Their Semantics and Proofs"
https://github.com/evhub/minecraft-deep-learning,Deep reinforcement learning in Minecraft using gym-minecraft and keras-rl.
https://github.com/evhub/coconut,"Simple, elegant, Pythonic functional programming."
https://github.com/iitalics/Opal,Simple and powerful programming language with type inference
https://github.com/reactorlabs/rir,
https://github.com/jasonmayes/Real-Time-Person-Removal,Removing people from complex backgrounds in real time using TensorFlow.js in the web browser
https://github.com/openstenoproject/plover,Open source stenotype engine
https://github.com/slavfox/Cozette,A bitmap programming font optimized for coziness 💜
https://github.com/mat-sz/pongloader,🏓 Pong in 512 bytes. (boot sector)
https://github.com/nanocaml/nanocaml,Nanopass for OCaml
https://github.com/fare/gerbil-utils,Collection of Utilities for Gerbil Scheme
https://github.com/marcpaq/b1fipl,A Bestiary of Single-File Implementations of Programming Languages
https://github.com/urweb/urweb,The Ur/Web programming language
https://github.com/hsgw/plaid,12x4 ortholinear usb keyboard made by Through Hole components ONLY.
https://github.com/quchen/articles,Miscellaneous articles. The readme is the table of contents.
https://github.com/ninja-build/ninja,a small build system with a focus on speed
https://github.com/Z3Prover/z3,The Z3 Theorem Prover
https://github.com/cedille/cedille,"Cedille, a dependently typed programming languages based on the Calculus of Dependent Lambda Eliminations"
https://github.com/crypto-agda/protocols,Shallow embedding of Protocols using Agda dependent types
https://github.com/adam-mcdaniel/free,An esoteric programming language with an unusual compiler backend
https://github.com/macarthur-lab/seqr, web-based analysis tool for rare disease genomics
https://github.com/karetsu/xmonad-aloysius,Aloy :heart: XMonad
https://github.com/neiladit/Windows-Hacks,"This repository contains registry scripts, batch files and some knowledge to help you make your Windows do awesome stuff (at least by my standards)."
https://github.com/hmemcpy/milewski-ctfp-pdf,Bartosz Milewski's 'Category Theory for Programmers' unofficial PDF and LaTeX source
https://github.com/jcubic/jquery.terminal,jQuery Terminal Emulator - library for creating web based terminals
https://github.com/xtermjs/xterm.js,A terminal for the web
https://github.com/nitin42/terminal-in-react,👨‍💻  A component that renders a terminal
https://github.com/hwayne/lets-prove-leftpad,Proving leftpad correct in a dozen different ways
https://github.com/froyotam/ferrite-core,Ferrite Core by Froyo Tam
https://github.com/NiklasFauth/hoverboard-firmware-hack,New Hoverboard Firmware Hack. Now written from scratch and generally much better.
https://github.com/zzh8829/zihao,Zihao's Personal Website
https://github.com/chiphuyen/machine-learning-systems-design,A booklet on machine learning systems design with exercises
https://github.com/artagnon/clayoven,"💎 beautiful website generator for math, code, and articles"
https://github.com/openwall/john,"John the Ripper jumbo - advanced offline password cracker, which supports hundreds of hash and cipher types, and runs on many operating systems, CPUs, GPUs, and even some FPGAs"
https://github.com/brownplt/pyret-lang,The Pyret language.
https://github.com/wimmers/munta,Fully verified model checker for realtime systems
https://github.com/aepsilon/turing-machine-viz,Visualize Turing machines and deterministic finite automata. 🔵🔁🔴↩️
https://github.com/gridsome/gridsome,⚡️ The Jamstack framework for Vue.js
https://github.com/facebookresearch/Hanabi_SPARTA,"Research code implementing the search AI agent for Hanabi, as well as a web server so people can play against it"
https://github.com/gfredericks/quinedb,QuineDB is a quine that is also a key-value store.
https://github.com/OpenMined/PySyft,A library for answering questions using data you cannot see
https://github.com/google/deepdream,
https://github.com/koursaros-ai/nboost,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search results on different platforms (i.e. Elasticsearch)"
https://github.com/ziglang/zig,"General-purpose programming language and toolchain for maintaining robust, optimal, and reusable software."
https://github.com/charlescearl/DeepRacket,A simple starting point for doing deep learning in Racket
https://github.com/thesofakillers/GPTrue-or-False,A browser extension that displays the GPT-2 Log Probability of selected text
https://github.com/strib/scigen,An automatic paper generator
https://github.com/kitschpatrol/Brain,Arduino library for reading Neurosky EEG brainwave data. (Tested with the MindFlex and Force Trainer toys.)
https://github.com/evvo-labs/evvo,Solve multi-objective optimization problems with distributed evolutionary algorithms
https://github.com/s1gh/ctf-literature,"Collection of free books, papers and articles related to CTF challenges."
https://github.com/stewartmcgown/uds,Unlimited Drive Storage by splitting binary files into base64
https://github.com/huggingface/transformers,🤗Transformers: State-of-the-art Natural Language Processing for Pytorch and TensorFlow 2.0.
https://github.com/una-dinosauria/human-motion-prediction,Simple baselines and RNNs for predicting human motion in tensorflow. Presented at CVPR 17.
https://github.com/harshibar/common-intern,A selenium script to automatically apply to software engineering internships!
https://github.com/xoreaxeaxeax/movfuscator,The single instruction C compiler
https://github.com/ARMmbed/littlefs,A little fail-safe filesystem designed for microcontrollers
https://github.com/jaintj95/Math_by_Richard_Feynman,A repo of curated links to Math lectures by Prof. Richard Feynman
https://github.com/cloudhead/rx,👾 Modern and minimalist pixel editor
https://github.com/mit-pdos/noria,"Fast web applications through dynamic, partially-stateful dataflow"
https://github.com/elenapan/dotfiles,There is no place like ~/
https://github.com/zmohling/dotfiles,"My dotfiles for Arch-based Linux. Vim, i3-gaps, Rofi, Polybar, Dunst, Wpgtk..."
https://github.com/sostenesfreitas/my-dots-file,i3 - polybar
https://github.com/aalhour/awesome-compilers,":sunglasses: Curated list of awesome resources on Compilers, Interpreters and Runtimes"
https://github.com/NationalSecurityAgency/ghidra,Ghidra is a software reverse engineering (SRE) framework
